VIN_NO,ContractStartDate,MaturityDate,TerminationDate,SaleDate,TerminationType,PurchasedBy,PurchasingRegion,ModelYear,TrimName,ModelName,SalesChannel,CarAccident,InspectedDamage_NotRepaired,RepairCost,Odometer,PurchasePrice,MSRP
9935,2014-03-31,2018-03-31,2018-01-31,2018-03-31,Terminated at End of Maturity,Network Retailer,3,2000,TRIM_7,MODEL_A,H,No,1300.0,800.0,54000,20000,47000
9939,2014-05-31,2018-05-31,2018-05-31,2018-07-31,Terminated at End of Maturity,Network Retailer,3,2000,TRIM_2,MODEL_A,H,No,300.0,400.0,30000,18000,41000
9940,2014-09-30,2018-09-30,2018-04-30,2018-09-30,Terminated Prior to Maturity Date,Network Retailer,3,2000,TRIM_2,MODEL_A,H,No,600.0,500.0,62000,16000,38000
9941,2015-02-28,2019-02-28,2018-11-30,2019-03-31,Terminated at End of Maturity,Network Retailer,3,2000,TRIM_2,MODEL_A,H,Moderate,2800.0,1100.0,46000,15000,41000
9945,2015-06-30,2019-06-30,2019-04-30,2019-04-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_A,A,No,100.0,100.0,50000,13000,31000
9950,2015-01-31,2019-01-31,2019-02-28,2019-02-28,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_A,D,No,800.0,400.0,54000,15000,41000
9979,2014-03-31,2018-03-31,2018-03-31,2018-05-31,Terminated at End of Maturity,Network Retailer,3,2000,TRIM_2,MODEL_A,H,No,300.0,800.0,67000,16000,41000
10147,2016-06-30,2019-06-30,2019-06-30,2019-07-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_18,MODEL_A,C,Mild,100.0,500.0,52000,29000,56000
10149,2016-09-30,2019-09-30,2019-09-30,2019-09-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_3,MODEL_A,A,Moderate,500.0,100.0,53000,20000,46000
10151,2016-12-31,2019-12-31,2019-12-31,2019-12-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,E,No,1700.0,700.0,50000,17000,50000
10152,2016-07-31,2019-10-31,2019-08-31,2019-08-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,C,No,400.0,300.0,65000,23000,49000
10153,2016-12-31,2019-12-31,2019-08-31,2019-08-31,Terminated Prior to Maturity Date,Network Retailer,2,2002,TRIM_7,MODEL_A,C,Mild,100.0,500.0,66000,22000,52000
10154,2016-09-30,2019-09-30,2019-09-30,2019-09-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,A,No,500.0,100.0,35000,21000,49000
10155,2016-02-29,2020-02-29,2019-11-30,2019-12-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,E,No,2200.0,500.0,74000,15000,47000
10157,2015-10-31,2019-10-31,2019-10-31,2019-10-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_18,MODEL_A,A,No,400.0,100.0,53000,26000,62000
10158,2016-08-31,2019-08-31,2019-08-31,2019-08-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_18,MODEL_A,A,No,300.0,100.0,59000,30000,60000
10159,2016-05-31,2019-05-31,2019-06-30,2019-06-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_6,MODEL_A,B,No,4100.0,600.0,42000,24000,51000
10160,2016-05-31,2019-05-31,2019-05-31,2019-05-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_14,MODEL_A,B,Moderate,500.0,500.0,69000,29000,66000
10161,2016-06-30,2019-06-30,2019-02-28,2019-02-28,Terminated Prior to Maturity Date,Network Retailer,2,2002,TRIM_2,MODEL_A,D,No,900.0,600.0,57000,20000,42000
10162,2016-01-31,2020-01-31,2020-02-29,2020-02-29,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,B,No,600.0,400.0,41000,14000,37000
10163,2015-09-30,2018-12-31,2018-12-31,2019-02-28,Terminated at End of Maturity,Network Retailer,3,2002,TRIM_2,MODEL_A,H,No,200.0,500.0,51000,24000,43000
10165,2016-01-31,2020-01-31,2020-01-31,2020-02-29,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,B,No,100.0,700.0,44000,15000,41000
10168,2015-09-30,2019-09-30,2019-04-30,2019-05-31,Terminated Prior to Maturity Date,Network Retailer,2,2002,TRIM_2,MODEL_A,A,No,300.0,100.0,32000,22000,43000
10169,2016-02-29,2020-02-29,2020-02-29,2020-02-29,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,B,No,400.0,400.0,63000,14000,37000
10170,2015-11-30,2019-02-28,2019-02-28,2019-02-28,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,B,Moderate,1400.0,600.0,48000,21000,41000
10171,2016-01-31,2020-01-31,2020-01-31,2020-02-29,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,B,No,900.0,600.0,39000,15000,41000
10173,2016-12-31,2019-12-31,2019-02-28,2019-02-28,Terminated Prior to Maturity Date,Network Retailer,2,2002,TRIM_7,MODEL_A,A,No,1000.0,100.0,39000,23000,45000
10174,2016-10-31,2019-10-31,2019-08-31,2019-08-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,F,No,1800.0,500.0,14000,24000,49000
10175,2016-09-30,2019-09-30,2019-09-30,2019-09-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,D,Moderate,3000.0,400.0,36000,20000,49000
10177,2016-04-30,2020-04-30,2019-04-30,2019-05-31,Terminated Prior to Maturity Date,Network Retailer,2,2002,TRIM_7,MODEL_A,C,No,800.0,300.0,73000,23000,49000
10179,2016-09-30,2019-09-30,2019-09-30,2019-09-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,F,No,400.0,500.0,44000,20000,48000
10180,2016-12-31,2019-12-31,2019-12-31,2019-12-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,A,No,700.0,100.0,66000,17000,49000
10182,2016-09-30,2019-09-30,2019-02-28,2019-02-28,Terminated Prior to Maturity Date,Network Retailer,2,2002,TRIM_7,MODEL_A,B,No,700.0,600.0,56000,23000,45000
10184,2016-06-30,2019-06-30,2019-06-30,2019-06-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,A,No,300.0,100.0,41000,25000,49000
10186,2016-04-30,2018-04-30,2018-05-31,2018-07-31,Terminated at End of Maturity,Network Retailer,3,2002,TRIM_7,MODEL_A,H,No,100.0,500.0,38000,24000,45000
10188,2016-07-31,2019-07-31,2019-08-31,2019-08-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,B,No,400.0,400.0,43000,22000,45000
10189,2016-02-29,2020-02-29,2020-01-31,2020-01-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,B,No,1200.0,400.0,35000,18000,45000
10190,2015-12-31,2019-12-31,2019-12-31,2019-12-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,B,No,400.0,600.0,73000,16000,47000
10196,2017-02-28,2020-02-29,2020-02-29,2020-02-29,Terminated at End of Maturity,Network Retailer,2,2003,TRIM_2,MODEL_A,B,No,2100.0,600.0,64000,19000,45000
10197,2017-04-30,2020-04-30,2019-10-31,2019-10-31,Terminated Prior to Maturity Date,Network Retailer,2,2003,TRIM_2,MODEL_A,A,No,100.0,100.0,33000,21000,43000
10198,2017-02-28,2020-02-29,2020-02-29,2020-02-29,Terminated at End of Maturity,Network Retailer,2,2003,TRIM_2,MODEL_A,B,No,2800.0,600.0,54000,18000,43000
10199,2017-02-28,2020-02-29,2020-02-29,2020-02-29,Terminated at End of Maturity,Network Retailer,2,2003,TRIM_2,MODEL_A,B,No,2700.0,900.0,45000,19000,43000
10201,2017-06-30,2019-06-30,2019-06-30,2019-06-30,Terminated at End of Maturity,Network Retailer,2,2003,TRIM_2,MODEL_A,E,No,1600.0,500.0,17000,25000,44000
10202,2016-09-30,2019-09-30,2019-09-30,2019-09-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,D,No,1600.0,900.0,21000,18000,41000
10203,2016-06-30,2019-06-30,2018-11-30,2019-02-28,Terminated Prior to Maturity Date,Network Retailer,3,2002,TRIM_2,MODEL_A,H,No,200.0,500.0,56000,25000,41000
10204,2016-12-31,2019-12-31,2019-12-31,2019-12-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,A,No,800.0,100.0,67000,15000,41000
10205,2016-09-30,2019-09-30,2019-09-30,2019-09-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,D,Moderate,2400.0,400.0,61000,16000,41000
10206,2016-12-31,2019-12-31,2019-11-30,2019-11-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,C,No,300.0,400.0,40000,14000,38000
10207,2016-07-31,2020-07-31,2020-01-31,2020-02-29,Terminated Prior to Maturity Date,Network Retailer,2,2002,TRIM_2,MODEL_A,A,No,800.0,100.0,63000,14000,41000
10208,2016-11-30,2019-11-30,2019-10-31,2019-10-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,E,No,300.0,500.0,34000,16000,41000
10210,2017-02-28,2020-02-29,2020-02-29,2020-02-29,Terminated at End of Maturity,Network Retailer,2,2003,TRIM_12,MODEL_A,B,Major,1200.0,400.0,49000,21000,50000
10211,2017-01-31,2020-01-31,2020-02-29,2020-02-29,Terminated at End of Maturity,Network Retailer,2,2003,TRIM_12,MODEL_A,B,No,3100.0,400.0,52000,20000,45000
10212,2016-11-30,2019-11-30,2019-12-31,2020-01-31,Terminated at End of Maturity,Network Retailer,2,2003,TRIM_9,MODEL_A,D,No,3400.0,600.0,35000,27000,57000
10213,2017-08-31,2019-08-31,2019-08-31,2019-09-30,Terminated at End of Maturity,Network Retailer,2,2003,TRIM_2,MODEL_A,B,No,900.0,400.0,19000,23000,45000
10214,2017-04-30,2020-04-30,2020-01-31,2020-02-29,Terminated at End of Maturity,Network Retailer,2,2003,TRIM_2,MODEL_A,B,No,100.0,400.0,39000,18000,43000
10216,2016-10-31,2019-10-31,2019-09-30,2019-09-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,F,No,500.0,700.0,24000,20000,45000
10217,2016-09-30,2019-09-30,2019-09-30,2019-09-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,B,No,1600.0,400.0,20000,17000,38000
10218,2016-09-30,2019-09-30,2019-09-30,2019-09-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,B,No,500.0,400.0,54000,17000,41000
10219,2016-11-30,2019-11-30,2019-10-31,2019-10-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,A,No,300.0,100.0,21000,17000,41000
10221,2016-09-30,2019-09-30,2019-09-30,2019-09-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,D,Moderate,500.0,300.0,26000,17000,41000
10222,2016-09-30,2019-09-30,2019-09-30,2019-09-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,B,No,800.0,400.0,36000,18000,41000
10223,2016-07-31,2019-07-31,2019-08-31,2019-08-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,D,No,1200.0,600.0,15000,21000,43000
10224,2016-08-31,2019-08-31,2019-10-31,2019-10-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,D,No,500.0,400.0,29000,16000,41000
10226,2016-08-31,2019-08-31,2019-01-31,2019-03-31,Terminated Prior to Maturity Date,Network Retailer,3,2002,TRIM_2,MODEL_A,H,No,300.0,500.0,48000,19000,41000
10227,2016-02-29,2020-02-29,2020-02-29,2020-02-29,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,B,Moderate,1000.0,600.0,57000,15000,42000
10228,2016-06-30,2019-06-30,2019-06-30,2019-06-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,B,No,5300.0,400.0,60000,18000,39000
10229,2016-05-31,2019-08-31,2019-08-31,2019-09-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,D,No,800.0,300.0,53000,18000,41000
10230,2016-05-31,2019-05-31,2019-02-28,2019-02-28,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,B,No,300.0,600.0,72000,20000,43000
10231,2016-12-31,2019-12-31,2019-12-31,2019-12-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,B,Moderate,600.0,700.0,64000,15000,41000
10288,2017-07-31,2019-07-31,2019-05-31,2019-08-31,Terminated at End of Maturity,Network Retailer,3,2003,TRIM_2,MODEL_C,H,No,200.0,600.0,32000,27000,47000
10305,2016-08-31,2019-08-31,2019-08-31,2019-09-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,H,Mild,700.0,1400.0,62000,20000,55000
10352,2015-09-30,2018-09-30,2018-09-30,2018-09-30,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_7,MODEL_A,B,No,200.0,0.0,44000,24000,51000
10537,2015-08-31,2019-08-31,2019-08-31,2019-08-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_7,MODEL_A,H,Major,900.0,0.0,66000,17000,50000
10635,2016-05-31,2019-05-31,2018-05-31,2018-07-31,Terminated Prior to Maturity Date,Network Retailer,3,2002,TRIM_2,MODEL_A,H,No,400.0,1100.0,61000,21000,41000
10696,2015-03-31,2018-03-31,2018-03-31,2018-03-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_C,B,No,900.0,500.0,46000,19000,38000
10697,2015-04-30,2018-04-30,2018-05-31,2018-05-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_C,B,No,600.0,500.0,60000,18000,44000
10698,2015-05-31,2018-05-31,2018-03-31,2018-03-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_C,C,No,900.0,600.0,55000,19000,36000
10699,2016-03-31,2020-03-31,2019-11-30,2019-11-30,Terminated Prior to Maturity Date,Network Retailer,2,2002,TRIM_1,MODEL_C,F,Moderate,500.0,600.0,52000,19000,46000
10700,2016-02-29,2020-02-29,2019-12-31,2019-12-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_1,MODEL_C,E,No,600.0,700.0,66000,18000,40000
10703,2016-10-31,2020-10-31,2020-01-31,2020-01-31,Terminated Prior to Maturity Date,Network Retailer,2,2003,TRIM_2,MODEL_C,E,Major,100.0,700.0,38000,21000,43000
10707,2017-02-28,2018-02-28,2017-09-30,2017-09-30,Terminated Prior to Maturity Date,Network Retailer,2,2003,TRIM_2,MODEL_C,C,No,100.0,500.0,13000,34000,44000
10653,2014-09-30,2017-12-31,2017-11-30,2017-11-30,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_C,C,No,1800.0,600.0,58000,18000,40000
10654,2015-03-31,2019-03-31,2019-03-31,2019-03-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_C,C,Moderate,1100.0,600.0,72000,15000,40000
10655,2014-10-31,2018-10-31,2018-03-31,2018-03-31,Terminated Prior to Maturity Date,Network Retailer,2,2001,TRIM_2,MODEL_C,C,No,2300.0,600.0,75000,19000,41000
10656,2015-07-31,2019-07-31,2019-03-31,2019-03-31,Terminated Prior to Maturity Date,Network Retailer,2,2001,TRIM_2,MODEL_C,D,No,1900.0,600.0,73000,15000,36000
10659,2014-12-31,2018-12-31,2017-12-31,2017-12-31,Terminated Prior to Maturity Date,Network Retailer,2,2001,TRIM_2,MODEL_C,C,No,1200.0,600.0,59000,17000,35000
10660,2014-07-31,2017-10-31,2017-10-31,2017-10-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_C,C,No,600.0,500.0,39000,21000,39000
10661,2015-09-30,2019-09-30,2019-09-30,2019-09-30,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_C,B,No,300.0,300.0,73000,14000,39000
10662,2014-08-31,2017-08-31,2017-09-30,2017-09-30,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_C,C,No,500.0,500.0,29000,21000,39000
10664,2015-03-31,2018-03-31,2018-02-28,2018-02-28,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_C,B,No,400.0,500.0,68000,18000,41000
10666,2015-07-31,2019-07-31,2019-02-28,2019-03-31,Terminated Prior to Maturity Date,Network Retailer,2,2001,TRIM_2,MODEL_C,C,No,300.0,600.0,61000,16000,37000
10667,2014-07-31,2017-07-31,2017-07-31,2017-07-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_C,B,No,600.0,800.0,65000,20000,36000
10668,2014-02-28,2018-02-28,2017-07-31,2017-07-31,Terminated Prior to Maturity Date,Network Retailer,2,2000,TRIM_2,MODEL_C,B,No,500.0,600.0,54000,17000,39000
10669,2014-03-31,2017-03-31,2017-04-30,2017-04-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_C,B,No,1200.0,600.0,70000,16000,39000
10671,2014-02-28,2017-02-28,2017-01-31,2017-02-28,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_C,B,No,600.0,500.0,50000,19000,37000
10672,2013-09-30,2017-09-30,2017-04-30,2017-04-30,Terminated Prior to Maturity Date,Network Retailer,2,2000,TRIM_2,MODEL_C,C,Moderate,1200.0,600.0,68000,16000,37000
10673,2013-12-31,2017-12-31,2017-07-31,2017-07-31,Terminated Prior to Maturity Date,Network Retailer,2,2000,TRIM_2,MODEL_C,B,Major,500.0,600.0,75000,16000,39000
10675,2017-06-30,2018-06-30,2017-12-31,2017-12-31,Terminated Prior to Maturity Date,Network Retailer,2,2003,TRIM_2,MODEL_B,C,No,800.0,500.0,17000,50000,71000
10676,2014-03-31,2017-03-31,2017-03-31,2017-04-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_C,B,No,1100.0,600.0,71000,16000,38000
10677,2015-03-31,2018-06-30,2018-03-31,2018-03-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_1,MODEL_B,C,No,1000.0,500.0,44000,30000,64000
10679,2015-08-31,2019-08-31,2019-06-30,2019-06-30,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_7,MODEL_A,B,No,800.0,600.0,47000,21000,48000
10680,2015-02-28,2018-05-31,2018-02-28,2018-02-28,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_7,MODEL_A,B,No,1500.0,500.0,71000,22000,50000
10681,2015-09-30,2017-09-30,2017-09-30,2017-09-30,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_7,MODEL_A,B,No,900.0,500.0,28000,28000,49000
10682,2015-05-31,2018-08-31,2018-09-30,2018-09-30,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_7,MODEL_A,C,Mild,700.0,500.0,66000,20000,44000
10683,2015-05-31,2019-05-31,2018-09-30,2018-09-30,Terminated Prior to Maturity Date,Network Retailer,2,2001,TRIM_2,MODEL_A,C,Moderate,200.0,500.0,65000,18000,43000
10684,2015-07-31,2018-10-31,2018-09-30,2018-09-30,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_A,C,No,1300.0,700.0,63000,19000,43000
10685,2015-08-31,2018-08-31,2018-09-30,2018-09-30,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_3,MODEL_A,B,No,500.0,500.0,49000,24000,49000
10686,2015-08-31,2019-08-31,2018-09-30,2018-10-31,Terminated Prior to Maturity Date,Network Retailer,2,2001,TRIM_3,MODEL_A,B,No,2200.0,500.0,67000,21000,49000
10687,2015-06-30,2018-06-30,2018-06-30,2018-06-30,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_8,MODEL_A,B,No,1000.0,500.0,30000,27000,50000
10688,2015-04-30,2018-07-31,2018-07-31,2018-08-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_7,MODEL_A,H,No,1300.0,100.0,0,23000,49000
10689,2015-04-30,2018-07-31,2018-07-31,2018-07-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_7,MODEL_A,B,Moderate,1000.0,500.0,73000,18000,45000
10690,2014-06-30,2017-06-30,2017-04-30,2017-05-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,B,Moderate,1300.0,500.0,60000,22000,46000
10691,2014-10-31,2018-10-31,2018-09-30,2018-09-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,B,No,300.0,500.0,44000,19000,46000
10692,2014-11-30,2017-11-30,2017-11-30,2017-11-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,B,Moderate,1600.0,500.0,56000,19000,43000
10693,2013-12-31,2017-03-31,2017-03-31,2017-04-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_12,MODEL_A,B,No,2900.0,500.0,68000,29000,56000
10694,2014-12-31,2018-12-31,2018-09-30,2018-09-30,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_8,MODEL_A,B,Major,100.0,500.0,66000,24000,49000
10695,2015-08-31,2018-11-30,2018-05-31,2018-06-30,Terminated Prior to Maturity Date,Network Retailer,2,2001,TRIM_15,MODEL_A,C,Major,900.0,700.0,57000,28000,52000
10642,2014-05-31,2017-08-31,2017-04-30,2017-05-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_3,MODEL_A,C,No,800.0,500.0,68000,24000,49000
10643,2014-06-30,2017-06-30,2017-07-31,2017-07-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,B,No,800.0,500.0,28000,24000,45000
10644,2014-11-30,2018-02-28,2017-11-30,2017-11-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,C,No,700.0,300.0,36000,21000,47000
10646,2014-02-28,2018-02-28,2017-12-31,2017-12-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_8,MODEL_A,C,Moderate,1200.0,500.0,44000,24000,51000
10649,2014-06-30,2017-06-30,2017-02-28,2017-03-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,B,No,2500.0,300.0,40000,23000,47000
10650,2014-08-31,2017-08-31,2017-04-30,2017-05-31,Terminated Prior to Maturity Date,Network Retailer,2,2000,TRIM_7,MODEL_A,F,Mild,900.0,600.0,73000,21000,44000
10708,2016-12-31,2019-12-31,2019-11-30,2019-11-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,C,Major,3100.0,500.0,53000,13000,41000
10709,2017-05-31,2020-05-31,2020-01-31,2020-02-29,Terminated at End of Maturity,Network Retailer,2,2003,TRIM_2,MODEL_A,D,No,3000.0,500.0,72000,16000,42000
10710,2017-04-30,2020-04-30,2020-02-29,2020-02-29,Terminated at End of Maturity,Network Retailer,2,2003,TRIM_12,MODEL_A,A,No,1500.0,100.0,49000,21000,50000
10711,2017-05-31,2019-05-31,2019-05-31,2019-05-31,Terminated at End of Maturity,Network Retailer,2,2003,TRIM_2,MODEL_A,E,No,400.0,700.0,19000,24000,39000
10712,2016-04-30,2019-04-30,2019-05-31,2019-05-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_3,MODEL_A,D,Mild,800.0,500.0,73000,23000,49000
10715,2016-10-31,2018-10-31,2018-10-31,2018-10-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_3,MODEL_A,B,No,700.0,500.0,40000,27000,49000
10716,2016-05-31,2019-05-31,2019-06-30,2019-06-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,D,No,1200.0,600.0,59000,23000,45000
10717,2016-07-31,2019-07-31,2019-06-30,2019-06-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_8,MODEL_A,A,No,500.0,100.0,45000,30000,57000
10718,2016-06-30,2018-06-30,2018-05-31,2018-06-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_6,MODEL_A,B,No,1000.0,500.0,21000,28000,51000
10719,2016-10-31,2019-10-31,2019-10-31,2019-11-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,C,Moderate,2300.0,600.0,35000,15000,41000
10720,2016-10-31,2019-10-31,2019-06-30,2019-06-30,Terminated Prior to Maturity Date,Network Retailer,2,2002,TRIM_2,MODEL_A,B,No,700.0,600.0,53000,20000,43000
10721,2016-09-30,2019-09-30,2019-09-30,2019-09-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,A,No,800.0,100.0,28000,24000,53000
10722,2016-11-30,2019-11-30,2019-11-30,2019-11-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,C,Moderate,2000.0,500.0,48000,16000,49000
10998,2015-10-31,2018-10-31,2018-10-31,2018-10-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_1,MODEL_C,C,Moderate,800.0,600.0,59000,24000,47000
11001,2015-05-31,2018-09-30,2018-07-31,2018-07-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_C,A,No,300.0,100.0,17000,20000,41000
11002,2015-04-30,2018-04-30,2018-04-30,2018-04-30,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_C,A,Moderate,1100.0,100.0,38000,20000,40000
11003,2014-06-30,2018-06-30,2018-06-30,2018-06-30,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_C,A,Mild,600.0,100.0,54000,17000,43000
10816,2015-12-31,2018-12-31,2018-08-31,2018-08-31,Terminated Prior to Maturity Date,Network Retailer,2,2001,TRIM_4,MODEL_B,B,No,200.0,400.0,43000,30000,75000
10821,2015-09-30,2018-12-31,2018-11-30,2019-01-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_5,MODEL_B,H,No,100.0,500.0,49000,27000,71000
10824,2014-08-31,2017-11-30,2017-08-31,2017-08-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_5,MODEL_B,A,No,1300.0,100.0,65000,30000,64000
10826,2014-06-30,2017-06-30,2017-06-30,2017-06-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_5,MODEL_B,A,No,300.0,100.0,38000,33000,71000
10827,2013-11-30,2017-03-31,2017-02-28,2017-03-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_5,MODEL_B,A,Mild,2900.0,100.0,89000,27000,76000
10829,2014-06-30,2018-01-31,2018-04-30,2018-05-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_9,MODEL_B,B,Major,18900.0,400.0,140000,31000,108000
10832,2014-01-31,2017-04-30,2017-04-30,2017-05-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_5,MODEL_B,B,No,4300.0,400.0,48000,32000,71000
10833,2014-06-30,2018-06-30,2018-05-31,2018-05-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_5,MODEL_B,B,Moderate,500.0,600.0,45000,28000,70000
10834,2014-03-31,2017-06-30,2017-06-30,2017-07-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_1,MODEL_B,A,No,500.0,100.0,57000,26000,61000
10835,2014-12-31,2018-12-31,2018-09-30,2018-10-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_1,MODEL_B,B,No,600.0,300.0,49000,21000,60000
10836,2014-10-31,2018-10-31,2018-06-30,2018-06-30,Terminated Prior to Maturity Date,Network Retailer,2,2000,TRIM_1,MODEL_B,B,No,1100.0,300.0,42000,25000,63000
